,abstract_id,country
0,pub.1037652073,['US']
1,pub.1037652285,['PE']
2,pub.1037652298,"['IO', 'HK', 'CN']"
3,pub.1037652450,[]
4,pub.1037652475,[]
5,pub.1037652498,['BD']
6,pub.1037652501,"['IE', 'IO', 'GB', 'US']"
7,pub.1037652581,['US']
8,pub.1037652612,[]
9,pub.1037652613,"['PE', 'CM', 'FJ']"
10,pub.1037652628,['ZA']
11,pub.1037652671,['PE']
12,pub.1037652682,['SE']
13,pub.1037652903,['ES']
14,pub.1037653035,"['AT', 'BE']"
15,pub.1037653121,['CM']
16,pub.1037653145,['CN']
17,pub.1037653149,['HK']
18,pub.1037653156,"['IN', 'SE']"
19,pub.1037653198,['PK']
20,pub.1037653231,[]
21,pub.1037653274,['NP']
22,pub.1037653294,['BG']
23,pub.1037653370,[]
24,pub.1037653397,['JP']
25,pub.1037653497,"['ES', 'DE', 'DK', 'AU']"
26,pub.1037653503,['US']
27,pub.1037653509,['CA']
28,pub.1037653601,['IR']
29,pub.1037653641,['CI']
30,pub.1037653701,['CI']
31,pub.1037653829,['US']
32,pub.1037653865,[]
33,pub.1037653937,['IL']
34,pub.1037654015,"['UG', 'US']"
35,pub.1037654016,['US']
36,pub.1037654062,['DK']
37,pub.1037654094,"['TW', 'US']"
38,pub.1037654325,['AU']
39,pub.1037654331,['CN']
40,pub.1037654386,[]
41,pub.1037654495,"['KE', 'UG']"
42,pub.1037654536,['CZ']
43,pub.1037654557,['GB']
44,pub.1037654629,[]
45,pub.1037654704,['GT']
46,pub.1037654723,"['GB', 'US']"
47,pub.1037654901,"['US', 'AU']"
48,pub.1037654903,[]
49,pub.1037654939,['ZA']
50,pub.1037654971,['CN']
51,pub.1037654996,['RU']
52,pub.1037655024,[]
53,pub.1037655060,['IE']
54,pub.1037655185,[]
55,pub.1037655275,['FR']
56,pub.1037655304,['SI']
57,pub.1037655365,['NL']
58,pub.1037655386,['JP']
59,pub.1037655441,['US']
60,pub.1037655508,['VN']
61,pub.1037655538,"['NL', 'US', 'JM', 'GB']"
62,pub.1037655653,[]
63,pub.1037655817,[]
64,pub.1037655838,['US']
65,pub.1037655902,"['NL', 'YE', 'AF', 'TR']"
66,pub.1037655930,"['PE', 'ES']"
67,pub.1037656006,['FR']
68,pub.1037656037,['SE']
69,pub.1037656070,"['BR', 'PL']"
70,pub.1037656168,[]
71,pub.1037656203,['BR']
72,pub.1037656281,"['DE', 'FJ', 'IM', 'CM', 'US']"
73,pub.1037656295,[]
74,pub.1037656298,[]
75,pub.1037656338,"['US', 'IR']"
76,pub.1037656407,[]
77,pub.1037656412,[]
78,pub.1037656431,"['NL', 'PE', 'CI']"
79,pub.1037656516,['BR']
80,pub.1037656682,['US']
81,pub.1037656768,[]
82,pub.1037656771,['SI']
83,pub.1037656777,['CN']
84,pub.1037656782,['US']
85,pub.1037656796,['VN']
86,pub.1037656886,['LB']
87,pub.1037656912,['US']
88,pub.1037656952,['KE']
89,pub.1037657012,[]
90,pub.1037657042,['GB']
91,pub.1037657060,['CO']
92,pub.1037657076,"['ES', 'RU', 'US']"
93,pub.1037657145,"['NL', 'SE']"
94,pub.1037657250,"['NL', 'PE', 'GA']"
95,pub.1037657255,['IR']
96,pub.1037657502,['CN']
97,pub.1037657532,['IR']
98,pub.1037657533,"['JP', 'CA']"
99,pub.1037657583,[]
100,pub.1037657608,"['NG', 'US']"
101,pub.1037657647,['BR']
102,pub.1037657708,[]
103,pub.1037657721,['CD']
104,pub.1037657724,['MG']
105,pub.1037657773,"['IS', 'CN']"
106,pub.1037657790,['US']
107,pub.1037657814,['JP']
108,pub.1037657845,['SE']
109,pub.1037658111,[]
110,pub.1037658256,['IE']
111,pub.1037658379,['AU']
112,pub.1037658397,"['US', 'CN']"
113,pub.1037658415,"['IN', 'FJ']"
114,pub.1037658428,[]
115,pub.1037658539,['FJ']
116,pub.1037658558,['CN']
117,pub.1037658580,['US']
118,pub.1037658589,['FJ']
119,pub.1037658625,['AU']
120,pub.1037658670,"['BD', 'ES']"
121,pub.1037658691,['GN']
122,pub.1037658716,['ID']
123,pub.1037658771,['CL']
124,pub.1037658792,"['CR', 'US']"
125,pub.1037658947,[]
126,pub.1037658951,[]
127,pub.1037659235,[]
128,pub.1037659256,[]
129,pub.1037659364,['CN']
130,pub.1037659508,"['US', 'BE', 'CA', 'AU']"
131,pub.1037659518,[]
132,pub.1037659522,"['US', 'JM', 'GB']"
133,pub.1037659623,['AU']
134,pub.1037659636,['IT']
135,pub.1037659719,"['CA', 'US']"
136,pub.1037659902,['US']
137,pub.1037659990,[]
138,pub.1037659992,['PE']
139,pub.1037659995,['DE']
140,pub.1037660032,['PE']
141,pub.1037660104,"['PE', 'JP']"
142,pub.1037660149,['US']
143,pub.1037660151,"['MX', 'CA', 'AU']"
144,pub.1037660234,"['US', 'FR', 'GB']"
145,pub.1037660291,"['FJ', 'AU']"
146,pub.1037660427,[]
147,pub.1037660432,['CA']
148,pub.1037660580,"['NE', 'IT', 'NG', 'KE', 'SN']"
149,pub.1037660657,[]
150,pub.1037660664,['MX']
151,pub.1037660829,[]
152,pub.1037660854,"['TH', 'FJ']"
153,pub.1037661027,"['CI', 'KR']"
154,pub.1037661051,['JP']
155,pub.1037661215,[]
156,pub.1037661279,['ES']
157,pub.1037661304,['IT']
158,pub.1037661412,[]
159,pub.1037661463,"['AQ', 'HK', 'US']"
160,pub.1037661524,['ZA']
161,pub.1037661615,[]
162,pub.1037661639,['GB']
163,pub.1037661664,['SA']
164,pub.1037661693,[]
165,pub.1037661701,['GB']
166,pub.1037661841,['GB']
167,pub.1037661843,"['CM', 'US']"
168,pub.1037661846,['JP']
169,pub.1037661890,"['CY', 'GG']"
170,pub.1037661917,['AU']
171,pub.1037661933,[]
172,pub.1037661954,['NO']
173,pub.1037661988,['FR']
174,pub.1037662047,[]
175,pub.1037662057,[]
176,pub.1037662100,['US']
177,pub.1037662130,"['BW', 'SO', 'US']"
178,pub.1037662291,['KE']
179,pub.1037662314,['SE']
180,pub.1037662337,['UG']
181,pub.1037662345,['US']
182,pub.1037662415,"['BE', 'CA']"
183,pub.1037662509,['IN']
184,pub.1037662525,['JP']
185,pub.1037662565,['US']
186,pub.1037662678,"['JP', 'US']"
187,pub.1037662831,"['CO', 'GB', 'MA', 'JM', 'BF', 'US', 'AU']"
188,pub.1037662853,"['NL', 'CM', 'US', 'CN', 'AU']"
189,pub.1037662856,['CN']
190,pub.1037662876,"['ZA', 'IE', 'US']"
191,pub.1037662908,['NL']
192,pub.1037662924,[]
193,pub.1037662936,['CI']
194,pub.1037662940,['NL']
195,pub.1037662980,['IT']
196,pub.1037663024,['ZM']
197,pub.1037663050,[]
198,pub.1037663159,['US']
199,pub.1037663191,[]
200,pub.1037663211,['JP']
201,pub.1037663237,['US']
202,pub.1037663257,"['MX', 'GB']"
203,pub.1037663275,['GB']
204,pub.1037663300,"['PH', 'PR', 'GG']"
205,pub.1037663314,['AU']
206,pub.1037663332,['US']
207,pub.1037663341,['US']
208,pub.1037663363,['AU']
209,pub.1037663486,[]
210,pub.1037663503,['FR']
211,pub.1037663576,[]
212,pub.1037663580,[]
213,pub.1037663591,[]
214,pub.1037663640,['BR']
215,pub.1037663673,['NZ']
216,pub.1037663688,['IQ']
217,pub.1037663736,"['US', 'KZ']"
218,pub.1037663929,[]
219,pub.1037663942,[]
220,pub.1037664054,['NL']
221,pub.1037664064,[]
222,pub.1037664075,[]
223,pub.1037664261,"['PE', 'IO', 'IN', 'IR']"
224,pub.1037664275,['UG']
225,pub.1037664287,['MX']
226,pub.1037664305,['IL']
227,pub.1037664391,['US']
228,pub.1037664418,['RS']
229,pub.1037664431,['GB']
230,pub.1037664445,[]
231,pub.1037664467,['CN']
232,pub.1037664486,[]
233,pub.1037664559,['IM']
234,pub.1037664668,['CL']
235,pub.1037664685,[]
236,pub.1037664694,['PG']
237,pub.1037664738,"['NL', 'BE']"
238,pub.1037664811,['FJ']
239,pub.1037664905,[]
240,pub.1037664927,"['GE', 'US']"
241,pub.1037664943,['ZM']
242,pub.1037664952,[]
243,pub.1037664973,['IN']
244,pub.1037665069,"['BW', 'IR']"
245,pub.1037665138,['CO']
246,pub.1037665175,[]
247,pub.1037665328,['IL']
248,pub.1037665380,['US']
249,pub.1037665383,"['BJ', 'US', 'AU']"
250,pub.1037665510,"['BR', 'MZ', 'CM', 'JP']"
251,pub.1037665530,['AU']
252,pub.1037665624,['BR']
253,pub.1037665627,"['MW', 'JP']"
254,pub.1037665643,['BR']
255,pub.1037665707,[]
256,pub.1037665723,[]
257,pub.1037665955,['IT']
258,pub.1037665984,"['PH', 'IN', 'PE', 'CN', 'SG']"
259,pub.1037665992,"['CH', 'FR']"
260,pub.1037665997,"['IL', 'MZ']"
261,pub.1037666040,['US']
262,pub.1037666134,['TR']
263,pub.1037666143,['IM']
264,pub.1037666211,"['DO', 'CL']"
265,pub.1037666226,['NZ']
266,pub.1037666232,"['TH', 'IN']"
267,pub.1037666265,"['BG', 'US', 'GR', 'FJ']"
268,pub.1037666310,"['KE', 'CM', 'AU']"
269,pub.1037666338,"['NL', 'GB']"
270,pub.1037666357,['US']
271,pub.1037666376,"['IT', 'NG', 'BF']"
272,pub.1037666493,"['LC', 'JP']"
273,pub.1037666553,"['US', 'CO']"
274,pub.1037666569,"['NL', 'HN']"
275,pub.1037666715,"['BW', 'US']"
276,pub.1037666733,['IM']
277,pub.1037666734,['LB']
278,pub.1037666793,"['HK', 'BH']"
279,pub.1037666817,"['GH', 'AU']"
280,pub.1037666833,"['US', 'AU']"
281,pub.1037666880,['CN']
282,pub.1037666919,['AT']
283,pub.1037667057,['JP']
284,pub.1037667059,['US']
285,pub.1037667116,['US']
286,pub.1037667173,['AT']
287,pub.1037667246,[]
288,pub.1037667299,['TR']
289,pub.1037667300,"['LK', 'CM', 'BW', 'CA']"
290,pub.1037667302,['GM']
291,pub.1037667412,['RU']
292,pub.1037667468,"['AR', 'US']"
293,pub.1037667473,"['BE', 'NL', 'DE', 'IT', 'FR', 'GB', 'FJ', 'ES', 'DK', 'SE']"
294,pub.1037667533,[]
295,pub.1037667677,['ZA']
296,pub.1037667726,['SA']
297,pub.1037667752,['PH']
298,pub.1037667762,"['NG', 'VN', 'KH']"
299,pub.1037667836,['EG']
300,pub.1037667878,['ZA']
301,pub.1037667952,"['CA', 'US']"
302,pub.1037667967,"['SB', 'JP', 'CI']"
303,pub.1037667976,"['SO', 'US', 'SS']"
304,pub.1037668024,[]
305,pub.1037668025,[]
306,pub.1037668108,"['ES', 'GB', 'US']"
307,pub.1037668121,"['IN', 'US', 'CN', 'VN', 'TZ']"
308,pub.1037668210,[]
309,pub.1037668323,['CO']
310,pub.1037668342,"['EE', 'US']"
311,pub.1037668498,[]
312,pub.1037668543,['LC']
313,pub.1037668555,"['BR', 'US']"
314,pub.1037668641,['US']
315,pub.1037668647,['IN']
316,pub.1037668734,['IT']
317,pub.1037668800,"['FJ', 'US', 'CA', 'AU']"
318,pub.1037668858,[]
319,pub.1037668916,[]
320,pub.1037668925,[]
321,pub.1037668932,[]
322,pub.1037669033,['US']
323,pub.1037669039,['CD']
324,pub.1037669077,"['LC', 'RU']"
325,pub.1037669127,"['LC', 'JP']"
326,pub.1037669129,['CM']
