,abstract_id,country
0,pub.1009983665,['IN']
1,pub.1009983690,"['GB', 'JM']"
2,pub.1009983730,"['AU', 'CA']"
3,pub.1009983733,[]
4,pub.1009983747,"['BF', 'US']"
5,pub.1009983794,"['JP', 'US']"
6,pub.1009983833,['DK']
7,pub.1009983896,['US']
8,pub.1009983994,"['US', 'BD', 'AE', 'PK', 'CN', 'IN']"
9,pub.1009984082,[]
10,pub.1009984088,['PL']
11,pub.1009984121,['DE']
12,pub.1009984321,['NL']
13,pub.1009984478,['BD']
14,pub.1009984480,['ES']
15,pub.1009984504,[]
16,pub.1009984582,['JP']
17,pub.1009984603,"['ET', 'US']"
18,pub.1009984673,[]
19,pub.1009984716,['IT']
20,pub.1009984720,['NL']
21,pub.1009985014,['US']
22,pub.1009985040,"['GB', 'CM']"
23,pub.1009985076,['BW']
24,pub.1009985144,['NO']
25,pub.1009985161,['HU']
26,pub.1009985175,[]
27,pub.1009985267,[]
28,pub.1009985403,['AF']
29,pub.1009985411,['US']
30,pub.1009985415,['KR']
31,pub.1009985423,['US']
32,pub.1009985433,['LU']
33,pub.1009985445,[]
34,pub.1009985517,['US']
35,pub.1009985533,"['FR', 'JM', 'DE']"
36,pub.1009985611,['LT']
37,pub.1009985650,['CA']
38,pub.1009985652,['VN']
39,pub.1009985675,['GB']
40,pub.1009985709,[]
41,pub.1009985710,['TR']
42,pub.1009985831,['SE']
43,pub.1009985984,['FR']
44,pub.1009985986,"['TZ', 'NG']"
45,pub.1009986041,"['BW', 'PR', 'US', 'ML']"
46,pub.1009986080,['NG']
47,pub.1009986098,['US']
48,pub.1009986116,['MA']
49,pub.1009986170,['MX']
50,pub.1009986233,"['HK', 'NG']"
51,pub.1009986236,"['AU', 'CA']"
52,pub.1009986266,['RU']
53,pub.1009986271,['AU']
54,pub.1009986274,[]
55,pub.1009986324,['IR']
56,pub.1009986328,['SE']
57,pub.1009986373,['CI']
58,pub.1009986521,"['AT', 'AU']"
59,pub.1009986536,['DK']
60,pub.1009986685,['DE']
61,pub.1009986688,['IR']
62,pub.1009986691,['ES']
63,pub.1009986694,['ES']
64,pub.1009986714,['PH']
65,pub.1009986730,['PH']
66,pub.1009986811,[]
67,pub.1009986946,"['IS', 'US']"
68,pub.1009987015,"['PE', 'CO', 'JP']"
69,pub.1009987041,[]
70,pub.1009987131,"['CM', 'CA', 'AU']"
71,pub.1009987198,"['CA', 'AU']"
72,pub.1009987380,['TR']
73,pub.1009987394,[]
74,pub.1009987469,[]
75,pub.1009987477,"['HK', 'US']"
76,pub.1009987541,[]
77,pub.1009987560,['BR']
78,pub.1009987672,['GB']
79,pub.1009987700,['CR']
80,pub.1009987755,['IT']
81,pub.1009987803,['SI']
82,pub.1009987819,['NO']
83,pub.1009987847,['AU']
84,pub.1009987953,['BR']
85,pub.1009987975,"['RU', 'AR', 'IT', 'ES', 'FR']"
86,pub.1009987976,['BR']
87,pub.1009988016,['AU']
88,pub.1009988054,[]
89,pub.1009988074,['GB']
90,pub.1009988087,"['BW', 'SC', 'UG', 'KE', 'ZM', 'TZ']"
91,pub.1009988095,['ZW']
92,pub.1009988103,['US']
93,pub.1009988105,"['RU', 'NL', 'US', 'HU', 'ES']"
94,pub.1009988119,['PT']
95,pub.1009988252,"['IR', 'IO', 'IN', 'AF']"
96,pub.1009988325,['JP']
97,pub.1009988486,['CA']
98,pub.1009988525,[]
99,pub.1009988545,[]
100,pub.1009988562,"['CN', 'NL', 'HK']"
101,pub.1009988696,['SE']
102,pub.1009988780,"['AU', 'SG', 'MY', 'CN', 'HK']"
103,pub.1009988789,['DE']
104,pub.1009988860,"['EC', 'US', 'CA']"
105,pub.1009988899,['GE']
106,pub.1009988956,['NG']
107,pub.1009989009,['MX']
108,pub.1009989039,['DE']
109,pub.1009989091,[]
110,pub.1009989096,['BJ']
111,pub.1009989114,['US']
112,pub.1009989190,[]
113,pub.1009989298,"['SS', 'US']"
114,pub.1009989452,['JP']
115,pub.1009989574,"['FJ', 'US']"
116,pub.1009989592,"['GB', 'ZW']"
117,pub.1009989618,"['CM', 'KR']"
118,pub.1009989741,['NL']
119,pub.1009989774,['BY']
120,pub.1009989781,['FR']
121,pub.1009989794,['BG']
122,pub.1009989832,[]
123,pub.1009989868,"['HK', 'US']"
124,pub.1009989947,['NZ']
125,pub.1009989967,[]
126,pub.1009989969,['ES']
127,pub.1009989988,['PE']
128,pub.1009990056,"['MY', 'JP', 'US']"
129,pub.1009990099,['BF']
130,pub.1009990215,"['SK', 'US']"
131,pub.1009990234,['TR']
132,pub.1009990285,['DK']
133,pub.1009990331,[]
134,pub.1009990335,['DK']
135,pub.1009990362,['AU']
136,pub.1009990578,"['LR', 'US']"
137,pub.1009990611,['NG']
138,pub.1009990782,['BE']
139,pub.1009990802,[]
140,pub.1009990841,"['LC', 'US']"
141,pub.1009990895,['ID']
142,pub.1009990960,"['CN', 'US']"
143,pub.1009990974,"['CM', 'MX', 'US']"
144,pub.1009991003,['TW']
145,pub.1009991005,['GR']
146,pub.1009991021,"['PH', 'DO', 'DM', 'MX', 'CN', 'IN']"
147,pub.1009991029,['IT']
148,pub.1009991070,[]
149,pub.1009991082,['XK']
150,pub.1009991129,['CM']
151,pub.1009991307,"['CM', 'JM', 'US', 'CA']"
152,pub.1009991358,[]
153,pub.1009991436,"['RU', 'IO', 'US']"
154,pub.1009991494,['US']
155,pub.1009991535,"['US', 'CA']"
156,pub.1009991568,['BR']
157,pub.1009991582,['CA']
158,pub.1009991738,['US']
159,pub.1009991744,[]
160,pub.1009991851,"['DE', 'SE', 'PT', 'IS', 'ES', 'FR']"
161,pub.1009991875,['SE']
162,pub.1009991934,['ML']
163,pub.1009991941,['FI']
164,pub.1009992068,"['CN', 'IN']"
165,pub.1009992100,['CO']
166,pub.1009992105,[]
167,pub.1009992124,[]
168,pub.1009992158,['CA']
169,pub.1009992285,['AU']
170,pub.1009992333,['FI']
171,pub.1009992378,"['LC', 'GR', 'TR']"
172,pub.1009992408,"['NP', 'BR']"
173,pub.1009992520,"['SS', 'IN']"
174,pub.1009992522,['IN']
175,pub.1009992633,['CN']
176,pub.1009992721,['BR']
177,pub.1009992815,['JP']
178,pub.1009992829,['BR']
179,pub.1009992885,[]
180,pub.1009992913,[]
181,pub.1009992925,[]
182,pub.1009992981,['JP']
183,pub.1009993302,['CI']
184,pub.1009993319,[]
185,pub.1009993361,['EC']
186,pub.1009993395,"['PE', 'BR']"
187,pub.1009993459,[]
188,pub.1009993476,['US']
189,pub.1009993535,['NL']
190,pub.1009993581,"['IT', 'HR']"
191,pub.1009993659,['US']
192,pub.1009993689,[]
193,pub.1009993737,"['JP', 'US']"
194,pub.1009993751,"['IN', 'CA']"
195,pub.1009993771,[]
196,pub.1009993819,['BR']
197,pub.1009993855,['GE']
198,pub.1009993896,[]
199,pub.1009993964,['BM']
200,pub.1009994010,['GB']
201,pub.1009994268,['GR']
202,pub.1009994271,"['PE', 'JP']"
203,pub.1009994401,['HK']
204,pub.1009994509,[]
205,pub.1009994589,['SE']
206,pub.1009994612,['US']
207,pub.1009994644,['US']
208,pub.1009994703,['CO']
209,pub.1009994714,[]
210,pub.1009994735,['MW']
211,pub.1009994774,"['NL', 'US']"
212,pub.1009994775,"['MX', 'IT']"
