,abstract_id,country
0,pub.1134904414,['ID']
1,pub.1134904416,[]
2,pub.1134904421,[]
3,pub.1134904475,['UA']
4,pub.1134904487,"['GR', 'RU', 'FJ', 'CM']"
5,pub.1134904514,[]
6,pub.1134904515,[]
7,pub.1134904540,[]
8,pub.1134904636,"['US', 'ID']"
9,pub.1134904637,[]
10,pub.1134904638,[]
11,pub.1134904651,['IQ']
12,pub.1134904706,['IQ']
13,pub.1134904765,['IQ']
14,pub.1134904800,['IQ']
15,pub.1134904820,['JP']
16,pub.1134904907,['AU']
17,pub.1134904911,['AU']
18,pub.1134904914,['US']
19,pub.1134904917,['AU']
20,pub.1134904934,[]
21,pub.1134904943,['CM']
22,pub.1134904970,['US']
23,pub.1134904983,['AF']
24,pub.1134904986,['AF']
25,pub.1134904988,['AF']
26,pub.1134904989,['AF']
27,pub.1134904992,['AF']
28,pub.1134904993,['AF']
29,pub.1134904994,['AF']
30,pub.1134904995,['AF']
31,pub.1134904996,['AF']
32,pub.1134904997,['AF']
33,pub.1134904999,['AF']
34,pub.1134905001,['AF']
35,pub.1134905002,['AF']
36,pub.1134905008,['AF']
37,pub.1134905042,['HK']
38,pub.1134905088,['IR']
39,pub.1134905089,"['US', 'IR', 'CM']"
40,pub.1134905091,[]
41,pub.1134905095,"['IR', 'LC']"
42,pub.1134905096,['IR']
43,pub.1134905099,['IR']
44,pub.1134905117,"['KH', 'ID', 'CM', 'LC']"
45,pub.1134905119,['ID']
46,pub.1134905141,"['US', 'FJ', 'ID']"
47,pub.1134905142,[]
48,pub.1134905147,['SE']
49,pub.1134905189,"['MX', 'ES']"
50,pub.1134905239,['ID']
51,pub.1134905240,['ID']
52,pub.1134905410,['BR']
53,pub.1134905445,['NL']
54,pub.1134905472,"['US', 'ID']"
55,pub.1134905480,"['SG', 'CH']"
56,pub.1134905499,['ID']
57,pub.1134905510,[]
58,pub.1134905547,['TN']
59,pub.1134905589,['ID']
60,pub.1134905610,['IM']
61,pub.1134905744,['US']
62,pub.1134905756,['US']
63,pub.1134905759,['US']
64,pub.1134905760,[]
65,pub.1134905822,['IN']
66,pub.1134905930,['ID']
67,pub.1134905946,"['FJ', 'LC']"
68,pub.1134905952,['IN']
69,pub.1134905957,['IR']
70,pub.1134906012,['KR']
71,pub.1134906015,['CN']
72,pub.1134906025,[]
73,pub.1134906075,"['NL', 'PR', 'ES']"
74,pub.1134906127,"['US', 'PR']"
75,pub.1134906128,"['US', 'PR']"
76,pub.1134906133,"['US', 'PR']"
77,pub.1134906134,"['US', 'PR']"
78,pub.1134906135,"['US', 'PR']"
79,pub.1134906140,"['US', 'PR']"
80,pub.1134906141,"['US', 'PR']"
81,pub.1134906142,['US']
82,pub.1134906145,['US']
83,pub.1134906148,['US']
84,pub.1134906150,"['US', 'PR']"
85,pub.1134906154,"['US', 'PR']"
86,pub.1134906155,"['US', 'PR']"
87,pub.1134906156,"['US', 'PR']"
88,pub.1134906161,['PR']
89,pub.1134906162,['PR']
90,pub.1134906193,['US']
91,pub.1134906197,['US']
92,pub.1134906201,['US']
93,pub.1134906202,['US']
