,abstract_id,country
0,pub.1007608593,['BF']
1,pub.1007608600,['JP']
2,pub.1007608653,"['BH', 'AU', 'IO', 'FJ', 'CM']"
3,pub.1007608673,[]
4,pub.1007608675,"['TO', 'IS']"
5,pub.1007608791,[]
6,pub.1007608802,[]
7,pub.1007608857,[]
8,pub.1007608917,"['NL', 'US']"
9,pub.1007608982,"['AR', 'NL']"
10,pub.1007609049,"['CM', 'CO']"
11,pub.1007609158,[]
12,pub.1007609203,['DE']
13,pub.1007609245,['TR']
14,pub.1007609387,['BF']
15,pub.1007609406,"['MX', 'NI']"
16,pub.1007609449,['BW']
17,pub.1007609456,['IO']
18,pub.1007609762,"['LC', 'TR']"
19,pub.1007609789,[]
20,pub.1007609813,['US']
21,pub.1007609837,['NL']
22,pub.1007609865,['JP']
23,pub.1007609904,['US']
24,pub.1007609951,"['GB', 'FR', 'CA']"
25,pub.1007609995,['US']
26,pub.1007610065,['MA']
27,pub.1007610085,['BR']
28,pub.1007610108,"['NL', 'MQ', 'DZ', 'GP', 'FR', 'GH', 'CU']"
29,pub.1007610181,['DE']
30,pub.1007610286,['CZ']
31,pub.1007610335,"['IN', 'CH']"
32,pub.1007610342,['FR']
33,pub.1007610471,"['IQ', 'AF']"
34,pub.1007610525,"['PE', 'MY']"
35,pub.1007610567,['HK']
36,pub.1007610731,['IN']
37,pub.1007610821,"['IL', 'US']"
38,pub.1007610856,"['GB', 'IN']"
39,pub.1007610880,"['CN', 'IS']"
40,pub.1007610993,"['ES', 'US', 'CA']"
41,pub.1007611018,['BR']
42,pub.1007611080,[]
43,pub.1007611081,"['CN', 'CI']"
44,pub.1007611121,[]
45,pub.1007611131,['US']
46,pub.1007611133,['JP']
47,pub.1007611166,[]
48,pub.1007611173,['LK']
49,pub.1007611214,['RS']
50,pub.1007611367,"['GB', 'LK', 'BM', 'AU', 'SS']"
51,pub.1007611400,['IN']
52,pub.1007611432,[]
53,pub.1007611452,"['NO', 'SJ']"
54,pub.1007611456,['US']
55,pub.1007611555,['CN']
56,pub.1007611564,['LB']
57,pub.1007611576,[]
58,pub.1007611702,"['TW', 'JM', 'CO', 'US']"
59,pub.1007611750,['FR']
60,pub.1007611756,"['NP', 'IN']"
61,pub.1007611818,"['KH', 'FR', 'US']"
62,pub.1007611926,"['IR', 'US']"
