,abstract_id,country
0,pub.1106467045,['MY']
1,pub.1106467047,['US']
2,pub.1106467087,[]
3,pub.1106467107,['GB']
4,pub.1106467112,"['CN', 'CI']"
5,pub.1106467117,['RU']
6,pub.1106467123,"['RU', 'US', 'PL', 'LT', 'BG', 'ZM', 'BY', 'CM']"
7,pub.1106467189,"['PR', 'SO']"
8,pub.1106467204,"['NL', 'MX']"
9,pub.1106467230,['TR']
10,pub.1106467234,"['US', 'TR']"
11,pub.1106467237,['ZA']
12,pub.1106467259,[]
13,pub.1106467268,['IT']
14,pub.1106467280,[]
15,pub.1106467317,['PL']
16,pub.1106467328,"['PH', 'US']"
17,pub.1106467368,['US']
18,pub.1106467421,['JM']
19,pub.1106467441,"['LY', 'LC']"
20,pub.1106467449,['CM']
21,pub.1106467473,['CN']
22,pub.1106467490,"['IT', 'TR']"
23,pub.1106467495,['AU']
24,pub.1106467524,"['ES', 'FJ', 'US']"
25,pub.1106467527,['MW']
26,pub.1106467544,[]
27,pub.1106467548,"['NL', 'BE', 'US', 'CA']"
28,pub.1106467584,['TR']
29,pub.1106467587,['US']
30,pub.1106467597,['KR']
31,pub.1106467612,[]
32,pub.1106467615,"['CI', 'KP', 'JP']"
33,pub.1106467674,['BR']
34,pub.1106467716,"['GB', 'BR', 'US', 'AU']"
35,pub.1106467780,"['LR', 'GN', 'UG', 'RW', 'TZ']"
36,pub.1106467785,['NL']
37,pub.1106467811,['ID']
38,pub.1106467819,['IT']
39,pub.1106467829,['CN']
40,pub.1106467856,"['PE', 'CM']"
41,pub.1106467870,"['LC', 'IN']"
42,pub.1106467919,['DE']
43,pub.1106467936,['DE']
44,pub.1106467960,"['BR', 'US']"
45,pub.1106467970,['CN']
46,pub.1106468088,"['ID', 'GE']"
47,pub.1106468099,[]
48,pub.1106468141,['CN']
49,pub.1106468167,['ID']
50,pub.1106468182,['KE']
51,pub.1106468191,['US']
52,pub.1106468196,['FR']
53,pub.1106468220,['NL']
54,pub.1106468238,"['RU', 'IL']"
55,pub.1106468307,['PE']
56,pub.1106468319,"['BR', 'US']"
57,pub.1106468322,"['CM', 'UG', 'GH', 'JP']"
58,pub.1106468327,['CN']
59,pub.1106468329,['BR']
60,pub.1106468339,['IR']
61,pub.1106468390,['BR']
62,pub.1106468418,['CI']
63,pub.1106468463,['EE']
64,pub.1106468520,['BR']
65,pub.1106468530,[]
66,pub.1106468569,['IN']
67,pub.1106468581,['IN']
68,pub.1106468601,['IN']
69,pub.1106468710,['FR']
70,pub.1106468727,"['FR', 'US']"
71,pub.1106468750,['MX']
