,abstract_id,country
0,pub.1103373601,['NZ']
1,pub.1103373607,['NZ']
2,pub.1103373612,['NZ']
3,pub.1103373620,['NZ']
4,pub.1103373623,"['NZ', 'AU']"
5,pub.1103373624,['NZ']
6,pub.1103373627,['NZ']
7,pub.1103373630,['NZ']
8,pub.1103373631,['NZ']
9,pub.1103373637,['NZ']
10,pub.1103373642,['NZ']
11,pub.1103373645,"['NZ', 'AU']"
12,pub.1103373646,['NZ']
13,pub.1103373649,['NZ']
14,pub.1103373650,['NZ']
15,pub.1103373655,['NZ']
16,pub.1103373659,['NZ']
17,pub.1103373663,['NZ']
18,pub.1103373665,"['NZ', 'AU']"
19,pub.1103373666,[]
20,pub.1103373668,['NZ']
21,pub.1103373669,['NZ']
22,pub.1103373670,['NZ']
23,pub.1103373672,['NZ']
24,pub.1103373673,['NZ']
25,pub.1103373674,['NZ']
26,pub.1103373677,"['NZ', 'GB']"
27,pub.1103373679,"['NZ', 'US']"
28,pub.1103373681,['NZ']
29,pub.1103373687,['NZ']
30,pub.1103373688,['NZ']
31,pub.1103373691,"['NZ', 'AU']"
32,pub.1103373693,"['NZ', 'AU']"
33,pub.1103373695,['NZ']
34,pub.1103373699,['NZ']
35,pub.1103373700,['NZ']
36,pub.1103373705,"['NZ', 'US']"
37,pub.1103373708,['NZ']
38,pub.1103373712,['NZ']
39,pub.1103373714,['NZ']
40,pub.1103373715,['NZ']
41,pub.1103373716,['NZ']
42,pub.1103373717,['NZ']
43,pub.1103373725,['NZ']
44,pub.1103373726,['SE']
45,pub.1103373727,['NZ']
46,pub.1103373728,['NZ']
47,pub.1103373733,['NZ']
48,pub.1103373734,"['NZ', 'GB']"
49,pub.1103373737,['NZ']
50,pub.1103373740,['NZ']
51,pub.1103373741,[]
52,pub.1103373748,['NZ']
53,pub.1103373750,['NZ']
54,pub.1103373752,['NZ']
55,pub.1103373754,['NZ']
56,pub.1103373756,['NZ']
57,pub.1103373758,['NZ']
58,pub.1103373759,['NZ']
59,pub.1103373760,['NZ']
60,pub.1103373761,[]
61,pub.1103373763,['NZ']
62,pub.1103373764,['NZ']
63,pub.1103373765,['NZ']
64,pub.1103373767,['NZ']
65,pub.1103373769,"['TW', 'KR', 'CM', 'HK', 'NZ']"
66,pub.1103373771,['NZ']
67,pub.1103373772,"['NZ', 'AU']"
68,pub.1103373774,['NZ']
69,pub.1103373775,['NZ']
70,pub.1103373779,[]
71,pub.1103373781,"['DK', 'NZ']"
72,pub.1103373789,['NZ']
73,pub.1103373791,[]
74,pub.1103373792,"['NZ', 'NL', 'DK']"
75,pub.1103373796,['NZ']
76,pub.1103373797,"['NL', 'NZ']"
77,pub.1103373798,"['NZ', 'AU']"
78,pub.1103373899,['IR']
79,pub.1103373904,['IR']
80,pub.1103373923,['US']
81,pub.1103373924,"['CM', 'AE']"
82,pub.1103374160,"['SY', 'IQ']"
83,pub.1103374175,['IO']
84,pub.1103374219,[]
85,pub.1103374230,['BD']
86,pub.1103374276,['ZA']
87,pub.1103374277,['US']
88,pub.1103374278,['ZW']
89,pub.1103374351,['MY']
90,pub.1103374353,"['FR', 'GR']"
91,pub.1103374358,['US']
92,pub.1103374362,['US']
93,pub.1103374363,"['SA', 'US']"
94,pub.1103374481,['IR']
95,pub.1103374482,"['TH', 'US']"
96,pub.1103374488,['US']
97,pub.1103374554,"['FM', 'US']"
98,pub.1103374617,['XK']
99,pub.1103374638,['AQ']
100,pub.1103374690,[]
101,pub.1103374691,"['ZA', 'CA']"
102,pub.1103374776,"['US', 'AG']"
103,pub.1103374793,"['MA', 'US']"
104,pub.1103374798,[]
105,pub.1103374862,['AU']
106,pub.1103375116,[]
107,pub.1103375125,[]
108,pub.1103375205,['US']
109,pub.1103375337,[]
110,pub.1103375426,['FI']
111,pub.1103375428,['US']
112,pub.1103375443,['IM']
113,pub.1103375492,['NL']
114,pub.1103375629,"['US', 'CA']"
115,pub.1103375744,['TZ']
116,pub.1103375822,[]
117,pub.1103375873,['CN']
118,pub.1103375908,['CN']
119,pub.1103375923,[]
120,pub.1103375985,"['VN', 'SG', 'TH']"
121,pub.1103375995,"['VN', 'JP', 'US']"
122,pub.1103376016,['ET']
123,pub.1103376134,['BR']
124,pub.1103376404,['TW']
125,pub.1103376416,"['NE', 'SO', 'TR']"
126,pub.1103376520,['CN']
127,pub.1103376620,['UA']
128,pub.1103376856,[]
129,pub.1103376997,"['CN', 'TG']"
130,pub.1103377164,['MW']
131,pub.1103377239,['IT']
132,pub.1103377307,['GB']
133,pub.1103377461,[]
134,pub.1103377500,"['CM', 'BW']"
135,pub.1103377516,['AU']
136,pub.1103377564,['TG']
137,pub.1103377574,['JP']
138,pub.1103377586,['IT']
139,pub.1103377627,"['HK', 'KM']"
140,pub.1103377680,[]
141,pub.1103377763,"['CM', 'ID', 'US']"
142,pub.1103377777,[]
143,pub.1103377818,['DE']
144,pub.1103377848,['IN']
145,pub.1103377896,['SV']
146,pub.1103378021,['CM']
147,pub.1103378057,[]
148,pub.1103378113,[]
149,pub.1103378239,['US']
150,pub.1103378311,['HR']
151,pub.1103378354,['IN']
152,pub.1103378464,['CN']
153,pub.1103378625,[]
154,pub.1103378802,"['CN', 'NG']"
155,pub.1103378830,['ML']
156,pub.1103378902,['BA']
157,pub.1103378916,[]
158,pub.1103379035,['NL']
159,pub.1103379084,['IN']
160,pub.1103379161,['IT']
161,pub.1103379173,['NL']
162,pub.1103379211,['CM']
163,pub.1103379370,[]
164,pub.1103379389,"['NL', 'IT']"
165,pub.1103379394,['CA']
166,pub.1103379421,['GH']
167,pub.1103379451,[]
168,pub.1103379507,"['GH', 'US']"
169,pub.1103379579,['NG']
170,pub.1103379604,['ES']
171,pub.1103379714,['HK']
172,pub.1103379763,['HR']
173,pub.1103379833,[]
174,pub.1103379875,"['AR', 'NL', 'IT']"
175,pub.1103379895,['US']
176,pub.1103379906,"['IM', 'DE']"
177,pub.1103379910,['CN']
178,pub.1103380010,['CN']
179,pub.1103380137,"['ES', 'CO', 'US']"
180,pub.1103380177,['TH']
181,pub.1103380240,['GR']
182,pub.1103380367,['CL']
183,pub.1103380464,['IN']
184,pub.1103380488,['IN']
185,pub.1103380553,"['IT', 'US']"
186,pub.1103380583,['JP']
187,pub.1103380606,"['HK', 'US']"
188,pub.1103380614,"['CN', 'ES', 'TR']"
189,pub.1103380699,['CM']
190,pub.1103380760,['FR']
191,pub.1103380832,"['JP', 'US']"
192,pub.1103380958,[]
193,pub.1103380980,['CN']
194,pub.1103381004,['US']
195,pub.1103381059,['IR']
196,pub.1103381251,[]
197,pub.1103381257,"['CN', 'AU']"
198,pub.1103381268,['GB']
199,pub.1103381304,"['SY', 'TR']"
200,pub.1103381367,['ZA']
201,pub.1103381387,"['PH', 'EC', 'LC', 'MX', 'BR']"
202,pub.1103381405,['DE']
203,pub.1103381474,"['NL', 'PE', 'SG', 'KR', 'SA', 'CN', 'HK', 'IN']"
204,pub.1103381498,['ET']
205,pub.1103381512,['LB']
206,pub.1103381525,['PK']
207,pub.1103381565,"['CN', 'US']"
208,pub.1103381655,"['PT', 'US']"
209,pub.1103381658,['FR']
210,pub.1103381708,[]
211,pub.1103381719,[]
212,pub.1103381828,"['DO', 'CL']"
213,pub.1103381855,['NG']
214,pub.1103381917,"['SA', 'DE']"
215,pub.1103381984,[]
216,pub.1103382048,['KH']
217,pub.1103382056,['GB']
218,pub.1103382077,['CN']
219,pub.1103382119,[]
220,pub.1103382159,"['SG', 'TH']"
221,pub.1103382193,['BR']
222,pub.1103382203,['FR']
223,pub.1103382207,[]
224,pub.1103382219,['NL']
225,pub.1103382286,['KE']
226,pub.1103382305,['IO']
227,pub.1103382320,['DE']
228,pub.1103382388,['MX']
229,pub.1103382424,['CN']
230,pub.1103382447,['US']
231,pub.1103382473,['SE']
232,pub.1103382479,['US']
233,pub.1103382638,['SS']
234,pub.1103382714,['US']
235,pub.1103382777,['FI']
236,pub.1103382782,"['PE', 'CO', 'NP', 'PK', 'BJ', 'IN']"
237,pub.1103382804,['LK']
238,pub.1103382889,['IN']
239,pub.1103382936,['US']
240,pub.1103383028,"['AT', 'DE']"
241,pub.1103383063,['CA']
242,pub.1103383333,"['BG', 'US']"
243,pub.1103383396,"['NL', 'US']"
244,pub.1103383495,['PL']
245,pub.1103383530,[]
246,pub.1103383691,['MG']
247,pub.1103383726,['US']
248,pub.1103383733,"['LC', 'ZM']"
249,pub.1103383764,['CN']
250,pub.1103383899,['BR']
251,pub.1103383905,"['BF', 'RW', 'KH', 'NP', 'EG']"
252,pub.1103383949,['CN']
253,pub.1103383975,"['NL', 'US', 'GT', 'MX', 'ES']"
254,pub.1103383982,[]
255,pub.1103384403,['IR']
256,pub.1103384509,['PH']
257,pub.1103384571,['SV']
258,pub.1103384636,"['ES', 'DE']"
259,pub.1103384655,[]
260,pub.1103384742,[]
261,pub.1103384760,[]
262,pub.1103384797,"['PH', 'IT']"
263,pub.1103384849,"['CN', 'LC', 'AU']"
264,pub.1103384985,"['CM', 'FR', 'UA']"
265,pub.1103385020,[]
266,pub.1103385069,['JP']
267,pub.1103385135,['BA']
268,pub.1103385363,['US']
269,pub.1103385388,['CN']
270,pub.1103385391,['SA']
271,pub.1103385442,['BR']
272,pub.1103385581,[]
273,pub.1103385614,"['CN', 'LC']"
274,pub.1103385648,"['GB', 'IE', 'US']"
275,pub.1103385708,['FR']
276,pub.1103385870,['US']
277,pub.1103385961,['CI']
278,pub.1103386283,['NL']
279,pub.1103386458,[]
280,pub.1103386470,['HK']
281,pub.1103386550,['US']
282,pub.1103386633,['PE']
283,pub.1103386645,"['CM', 'NL', 'AU']"
284,pub.1103386724,['DE']
285,pub.1103386754,[]
286,pub.1103386809,"['GB', 'US']"
287,pub.1103386896,"['IM', 'DE']"
288,pub.1103387142,['US']
289,pub.1103387260,['GL']
290,pub.1103387312,"['IR', 'CM']"
291,pub.1103387343,[]
292,pub.1103387633,"['JE', 'US', 'CA']"
293,pub.1103387848,['NG']
294,pub.1103387853,['BR']
295,pub.1103387860,['NO']
296,pub.1103387877,[]
297,pub.1103387880,['NG']
298,pub.1103387982,['PK']
299,pub.1103388333,"['GB', 'US']"
300,pub.1103388339,['ZA']
301,pub.1103388445,['US']
302,pub.1103388517,['PE']
303,pub.1103388661,['LV']
304,pub.1103388709,"['EC', 'US']"
305,pub.1103388717,['US']
306,pub.1103388719,['GB']
307,pub.1103388915,['CN']
308,pub.1103388962,['SE']
309,pub.1103389172,"['HK', 'UA', 'PL']"
310,pub.1103389205,['US']
311,pub.1103389271,['SE']
312,pub.1103389288,"['LS', 'AT', 'CZ', 'PL', 'SI', 'LC']"
313,pub.1103389307,['EG']
314,pub.1103389420,[]
315,pub.1103389477,"['ZM', 'MZ', 'US', 'MW']"
316,pub.1103389525,"['LC', 'PK', 'IN']"
317,pub.1103389533,[]
318,pub.1103389547,['IM']
319,pub.1103389554,['US']
320,pub.1103389576,[]
321,pub.1103389693,['US']
322,pub.1103389710,['NG']
323,pub.1103389726,['US']
324,pub.1103389730,['GR']
325,pub.1103389852,['US']
326,pub.1103390007,"['US', 'VN', 'CO', 'TR', 'MX', 'ZA', 'IN']"
327,pub.1103390259,['SO']
328,pub.1103390298,"['ES', 'AU']"
329,pub.1103390349,['JP']
330,pub.1103390387,['CN']
331,pub.1103390400,['MX']
332,pub.1103390436,['GB']
333,pub.1103390818,['CN']
334,pub.1103390869,"['MA', 'AU']"
335,pub.1103390895,"['PK', 'US']"
336,pub.1103390900,[]
337,pub.1103391010,['KW']
338,pub.1103391082,['MO']
