,abstract_id,country
0,pub.1053232389,[]
1,pub.1053232513,['ES']
2,pub.1053232515,"['IT', 'SO', 'AU']"
3,pub.1053232555,"['BH', 'AU']"
4,pub.1053232582,[]
5,pub.1053232604,['US']
6,pub.1053232677,['US']
7,pub.1053232684,['FI']
8,pub.1053232685,['SA']
9,pub.1053232745,['BR']
10,pub.1053232773,['TW']
11,pub.1053232792,['CN']
12,pub.1053232857,"['CZ', 'US']"
13,pub.1053232865,[]
14,pub.1053232888,"['DE', 'AU', 'CA', 'NO']"
15,pub.1053232909,['SA']
16,pub.1053232913,['IO']
17,pub.1053232947,[]
18,pub.1053232968,['MY']
19,pub.1053232984,"['MA', 'SD', 'US']"
20,pub.1053232991,[]
21,pub.1053232997,"['DO', 'HT']"
22,pub.1053233047,['RO']
23,pub.1053233062,['NZ']
24,pub.1053233136,"['CM', 'US']"
25,pub.1053233163,['US']
26,pub.1053233245,['AU']
27,pub.1053233277,"['MX', 'US']"
28,pub.1053233304,['AU']
29,pub.1053233319,['DK']
30,pub.1053233350,"['PE', 'JP']"
31,pub.1053233494,['PE']
32,pub.1053233532,"['LK', 'IN', 'HK', 'TR']"
33,pub.1053233624,"['US', 'CM', 'CA', 'CO']"
34,pub.1053233834,['DE']
35,pub.1053233881,['EC']
36,pub.1053233892,"['UG', 'US']"
37,pub.1053233899,[]
38,pub.1053233927,['IN']
39,pub.1053234070,[]
40,pub.1053234112,"['CM', 'IN', 'CN']"
41,pub.1053234239,"['BR', 'CI', 'US', 'PT']"
42,pub.1053234241,['GB']
43,pub.1053234326,['HU']
44,pub.1053234442,['AR']
45,pub.1053234453,['IR']
46,pub.1053234455,['ES']
47,pub.1053234608,['CA']
48,pub.1053234672,"['JP', 'US', 'LR']"
49,pub.1053235030,"['IL', 'CA', 'AU']"
50,pub.1053235059,"['DE', 'FR']"
51,pub.1053235111,"['PE', 'FR']"
52,pub.1053235242,[]
53,pub.1053235327,['US']
54,pub.1053235356,['NG']
55,pub.1053235444,['GB']
56,pub.1053235522,['ZA']
57,pub.1053235584,['CN']
58,pub.1053235585,['ID']
59,pub.1053235591,"['IN', 'IR']"
60,pub.1053235712,['BE']
61,pub.1053235716,['US']
62,pub.1053235738,"['BR', 'DK', 'BH']"
63,pub.1053235753,['ID']
64,pub.1053235798,"['IT', 'GR']"
65,pub.1053235871,[]
66,pub.1053235888,['CA']
67,pub.1053235974,['GB']
68,pub.1053236093,['US']
69,pub.1053236346,"['LC', 'BY']"
70,pub.1053236365,"['NL', 'EC', 'CO']"
71,pub.1053236450,['NG']
72,pub.1053236466,"['US', 'GB', 'CA', 'AU']"
73,pub.1053236508,['BR']
74,pub.1053236605,['BR']
75,pub.1053236609,['US']
76,pub.1053236619,[]
77,pub.1053236778,['JP']
78,pub.1053236933,['BR']
79,pub.1053237001,"['JP', 'CI']"
80,pub.1053237018,"['PH', 'PA', 'MX', 'US', 'ML']"
81,pub.1053237028,['ZA']
82,pub.1053237139,['US']
83,pub.1053237171,[]
84,pub.1053237288,['AU']
85,pub.1053237473,['KE']
86,pub.1053237512,"['CM', 'GM']"
87,pub.1053237646,[]
88,pub.1053237976,['BR']
89,pub.1053238010,['GB']
90,pub.1053238012,['IN']
